livre.chapitre.verset,Bafia
1JN.2.10,Ŋwaànɛ à keesii geni yɛɛ ri ɓi kìtɛɛtɛn; kìɓan ki kɛ̀ɓtiyɛn nyi fìɓàg ki yin a lɔ̀ŋkii. 
1JN.2.11,"Kìɓan kifog, ŋwaànɛ à ɓèèzɛɛ geni à rì ɓi birìm; a kɛ̀ɛ̀kɛɛ ɓi birìm kɛ̀ɛ yi fe nnɛ a kɛ̀nkɛ̀n ɓisuulɛ birìm ì mɛ ɗiŋzi nyi tìɗyaŋ."
1JN.2.12,"Ɓɔn ɓɛm, ǹkàni mìni ɓisuulɛ ɓìɓe ɓin ɓi ti ɓì càrɛn ɓi ɗii ɗìì. "
1JN.2.13,"Ɓɛ̀seŋi ɓɛ̀m, ǹkàni mìni ɓisuulɛ ɓì yii roànɛ à ɓaghà à tumɛ̀n a rìtumɛ̀n; ǹkàn mìni ɓɛ̀dɛlì, ɓisuulɛ ɓì mɛ yag ghèghey à mum. Ǹkàni mìni ɓɔɔɓɔɓti ɓisuulɛ ɓì mɛ yi roànɛ à rì Seŋi. "
1JN.2.14,"Ǹkàni mìni ɓɛ̀seŋi, ɓisuulɛ ɓì yii roànɛ à ɓaghà à tumɛ̀n a rìtumɛ̀n; ǹkàn mìni ɓɛ̀dɛlì ɓisuulɛ ɓì tèèsɛɛ, jɛ̀ɛ̀ ì Bɛ̀ll ì ɓa mìni ɓi mɛ̀rem, rì tì lɛ ɓì mɛ yag ghèghey à mum."
1JN.2.15,"Kɛ̀ ɓi keesi ziinɛ, nsoò com kidɛŋ ki miì; i mum à keesii ziinɛ, di ǹkɔ̀nɛ̀n à Tààta à yin nyi ɓi nɗem; "
1JN.2.16,"ɓisuulɛ, ɓìɓan ɓìcèm ɓi ɓi ri ɓi ziinɛ lɛ rì zày ì ɓìɓeɓtàg ɓi ɓiɓan, ɓi ɓi mɛ̀mùù, yàaka à mis, rì ǹcàŋà wu ìkum wu ti wu falàg mum, ɓi pɛsɛɛ yì ɓi yɛ̀ɛ Tààta, ɓyɛɛ̀ pɛ̀ɛpɛsàg yì ɓi ziinɛ. "
1JN.2.17,"Nni ziinɛ yɛɛ̀ ghaghààgh, kìkɔ̀nɛɛ ki ɓiɓan ɓi miì ki ghaghààgh girig, wɔ̀lɛ ŋwaànɛ a kìki rikɔ̀n ɗi Bɛ̀ll à ɓiì kɔ̀rii fiɗyàɓ fikɔ̀ɔ̀."
1JN.2.18,"Ɓɔɔ ɓɔn ɓɛ̀m, siitòn a cààmɛ̀n yɛɛ ti lɛ! Fɛlɛ yɛ̀ɛ ɓì wokà lɛ ŋwaàdɛŋ ànɛ à rì ɓiì ɗùùɗuu ri Kiris à ɓiì yùu yi, ɓɛ̀ɗùù rì Kiris ɓɛ mɛ tèghɛn ɓigomìnɛ, kɛɛ resii ɓìsi lɛ siitòn a cààmɛ̀n yɛɛ ti lɛ. "
1JN.2.19,"Ɓumɓɛ̀n ɓɛ kpagày ɓi ǹɗaŋ wis kìɓan kifog, ɓɛ ɓaghà ɓi ɓɛɓàlɛn ɓi bàlì yìs i ɓum, lɛ i ɓɛɛ ɓa ɓɛ̀ɓàlɛn ɓi bàlì yìs, di ɓɛ rɔɓkà rì ɓìsi; nni ɓɛ mɛ ghasɛn ɗi ɓìsi lɛ kɛɛ ghɛnɛn lɛ tɛntɛ̀ɛ̀n lɛ, ɓɔɔ̀cèm ɓɛ ɓaghà ɓi ɓi bàlì ì ɓum ɓis."
1JN.2.20,"Ɓi ɓɛg ànɛ a lɔ̀ŋkin, ɓì mɛ teɗ Kitɛntɛ̀ɛ̀n ki Nghay ki Kiris à sààtìghà ɓi mìni, fɔlɔɔ nnɛ ɓì mɛ yi saaɗ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm. "
1JN.2.21,"Ǹkàni mìni, ki yin lɛ ɓì ka yi ɓi saaɗ, ki ri lɔŋ lɛ ɓì mɛ yi nyi, rì tì lɛ pwàà à yin lɛ à ɓay ɓi saaɗ. "
1JN.2.22,"Ghɛn yɛɛ ri min pwààpwaà? Ŋwaànɛ à kpaa lɛ Yeesus à yin Kiris yɛɛ ri pwààpwaà; ŋwaànɛ̀n miì yɛɛ̀ ɗùùɗuu ri Kiris, à ki roòzɛn lɛ, rì Seŋi rì Man. "
1JN.2.23,"Lɛ mum ǹcèm ànɛ à roòzɛɛ Man à roòzɛɛ girig Seŋì; roànɛ à gherɛɛ Man, à rì girig rì Seŋi."
1JN.2.24,"Ɓi ɓɛg wìn, ɓì ghɛ̀ɛ̀sɛɛ kì ɓèŋi kiɓan ki ɓì wokà kiǹ à tumɛ̀n a rìtumɛ̀n ki ɓa mìni ɓi mɛ̀rem, mìni girig ɓì rì ɓiì kɛ̀nkɛni asu, ɓì ɓa ɓɛ̀ràrɛn ri kìɓɛ̀ɛ̀ ki ɓum ki lɛ, rì Man, rì Seŋi. "
1JN.2.25,"Nni ǹkàg wu à faghà ɓìsi wɛɛ ri lɛ, cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀."
1JN.2.26,"Ǹkàni mìni fɔlɔɔ, ɓisuu ɓumɓɛ ɓɛɛ̀ kɔ̀ngi lɛ, ɓɛɛ yegsi mìni. "
1JN.2.27,"Ɓi ɓɛg wìn, Kiris à miskà Nghay wìì ɓi mìni; fɔɔnnɛ ɓì yiìdi ri zày ì rìrèsàg ɗi ŋwaàɗɛŋ ɓisuulɛ Nghay wìì a rèresi mini ɓìɓan ɓicèm; rìrèsì ɗii ɗi ri lɛ saaɗ, ɗi yin ɓɛpwàà, kìɓan kiǹ kɛɛ̀ki ɓì ghɛɛ̀sɛɛ kì woògh rìrèsì ɗi Nghay, ɓì ɓa ɓɛ̀ràrɛn ɗi Kiris."
1JN.2.28,"Ɓigomìnɛ, mìni ɓɔn ɓɛm, ɓaana lɔŋ ɓɛràrɛn ɗi Kiris lɛ yɛ̀ɛ à rì ɓiì yùu, ti ɓa kɛ̀ɛ̀ ìris, tyɛ̀ ki wog ntoòrìɗ ɓi mis mii ŋwosi risugtìì ɗii. "
1JN.2.29,"I ɓì yii lɛ, à rì lɛ saaɗ, ɓì ghɛ̀ɛ̀sɛɛ girig kì yiì lɛ mum ǹcèm ànɛ a kìki ɓiɓan ɓi ɓi ri lɛ saaɗ, à rì man à Bɛ̀ll."
1JN.3.1,Ghɛɛna rìkuu ɗi nkɔ̀nɛ̀n ɗi Tààta à rèsìghà ɓìsi ɓi lèg ànɛ lɛ ɓɛɛ̀ rereŋi ɓìsi lɛ ɓɔn ɓɛ Bɛ̀ll! Tì ki rì ɓɔn ɓii a tààkaà. Kìɓan ki ziinɛ ì yii ɓi ɓisi miì ki ri lɛ: Ì yighà ɓi Bɛ̀ll. 
1JN.3.2,"Mìni ɓum ɓɛm ɓɛ nɗem, tì ti ɓɔn ɓɛ Bɛ̀ll ɓigomìnɛ, nni com ki tì rì ɓiì ɓaà ki ka resɛn ɓi lɛ tɛntɛ̀ɛ̀n; wɔ̀lɛ tì yii lɛ yɛ̀ɛ Kiris à ɓiì rèsɛɛ, tì ɓiì ɓaà com kìfog rì nyi, ɓisuulɛ, tì rì nyi ɓiì ghɛɛ̀ lɔŋ yɛ̀ɛ à rì. "
1JN.3.3,"Nni mum ǹcèm ànɛ à rì rì ǹtyweeyi wiǹ yɛ̀ɛ Kiris, à ti à ɓègì nyimiɗ ntɛnɛn fɛlɛ yɛ̀ɛ Yeesus Kiris à rì ǹtɛnɛn."
1JN.3.4,"Mum ǹcèm ànɛ à kìi kìɓe, à yogsii ɓìdɔ̀gsɛna ɓi Bɛ̀ll lɛ, kìɓe ki ri rìyogsì ɗi ɓidɔ̀gsɛna ɓi Bɛ̀ll. "
1JN.3.5,"Ɓì yii lɛ Yeesus Kiris à yùghày lɛ a pisi ɓìɓe, nni kìɓe ki yin a lɔ̀ŋkii. "
1JN.3.6,"Fɔɔnnɛ mum ǹcèm ànɛ à rì ǹɗàrɛn ɗi nyi à ti kɛ̀ɛ kì ti kiɓe; wɔ̀lɛ roànɛ a kɛ̀nkɛn asu à kìkì kìɓe, à ka ghɛn ɓi nyi, kɛ̀ɛ ki yi nyi."
1JN.3.7,"Mìni ɓɔn ɓɛm, mum kɛ̀ɛ yègsi mini; ŋwaànɛ a kìki ɓiɓan ɓi saaɗ, à rì lɛ saaɗ lɔŋ yɛ̀ɛ Kan Yeesus à rì lɛ saaɗ. "
1JN.3.8,"Ŋwaànɛ a kɛ̀nkɛn asu à kìkì kìɓe, à rì ŋwaà Satàn, lɛ Satàn a maà kìkì kìɓe, à tumɛ̀n a rìtumɛ̀n. Man à Bɛ̀ll à yùghày lɛ, a yogsi mɛ̀kìkìì mɛ Satàn."
1JN.3.9,"Mum ǹcèm ànɛ à rì man à Bɛ̀ll à ti kɛ̀ɛ kì ti kiɓe ɓisuulɛ, ìtèɗ wu cɛɓ wu wu riì yɛ̀ɛ Bɛ̀ll wu ri a lɔ̀ŋkii. À yin lɛ à kɛ̀nkɛ̀n asu rì rìkìkì ɗi kiɓe lɛ Bɛ̀ll à rì nyi Seŋì. "
1JN.3.10,"Kìɓan ki ki ghasii lɛ rì ɓɔn ɓɛ Bɛ̀ll rì ɓɔn ɓɛ Satàn ki ri lɛ: Mum ǹcèm ànɛ à kìi ɓi ɓiɓan ɓi saaɗ, nsoò roànɛ à keesii ɓi geni à yin man à Bɛ̀ll."
1JN.3.11,Lɛ jɛ̀ɛ̀ ìnɛ ɓì wokà à tumɛ̀n a rìtumɛ̀n ì rì lɛ: Ti kɔ̀nɛɛna ɓìsi rì ɓìsi. 
1JN.3.12,"Tì ghɛ̀ɛ̀sɛɛ ɓi ki pisɛɛ Kayin ànɛ à ɓaghà ɓi kìkàmì ki ghèghey à mum, nnyɛɛ wolà geni. À wolà nyi lɛ cɛ? Lɛ mɛ̀kìkìì mɛ geni mɛ ɓaghà lɛ saaɗ, mɛŋkii mɛ̀ kɛɛ̀ rɔɔtɛn. "
1JN.3.13,Ɓɔɔsoŋ̀! Kɛ̀ ɓi kuurag lɛ ziinɛ ì ɓèèzɛɛ mìni. 
1JN.3.14,"Ɓìsii yii lɛ tì mɛ pɛ̀sɛn ɓi rìwu, tì ɗiŋì ɓi cɛɓ; tì yii fɔlɔɔ lɛ tì keesii ɓɛ̀geni ɓis; ŋwaànɛ à yin ɗi ǹkɔ̀nɛ̀n, à kaka ɓi rìwu ɓi ɗùm. "
1JN.3.15,"Mum ǹcèm ànɛ à ɓèèzɛɛ geni, à rì ǹwolì-ɓum; ɓì ki yii lɛ ǹwolì-ɓum, à yin ɗi cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀ ɓi nyimiɗ."
1JN.3.16,"Rìyi ɗi tì yii com ki lɛ ǹkɔ̀nɛ̀n ɗyɛɛ̀ɗi lɛ, Yeesus Kiris à faghà cɛɓ kii ɓisu wis; fɔɔnnɛ ɓìsi girig, tì ghɛ̀ɛ̀sɛɛ kì faà cɛɓ kis ɓisuu ɓɛgeni ɓis. "
1JN.3.17,"I ŋwaànɛ à rì rì ìkum à ghɛɛ geni di à rì ɓi kìyɛɓà, kɛ̀ɛ wog nyi nyìighnyìg, lannɛ à rì lɛ à kpaa lɛ à keesii Bɛ̀ll ɓi nɗem wii?"
1JN.3.18,"Mìni ɓɔn ɓɛm, ki ghɛɛ̀sɛɛ ɓi lɛ ti kɛkɛɛgh ǹkɔ̀nɛ̀n wìs ŋwɔm ɗì ŋwɔm; ǹkɔ̀nɛ̀n wìs a ghɛ̀ɛ̀sɛɛ kì ɓaà kɔɔ̀kɔɔ̀ à ǹkɔ̀nɛ̀n ànɛ a rèeresɛ̀n ɓi mɛ̀kìkìì mis. "
1JN.3.19,"Fɔlɔɔ nnɛ tì ɓiì yiì lɛ, tì rì ɓumɓɛ ɓi gàm ì saaɗ; fɔɔnnɛ mɛ̀rem mɛ ri ɓìsi ɓiì kpìi ɓi mùm rì rìɓa ɗis ɓi mis mɛ Bɛ̀ll. "
1JN.3.20,"Nsoò mɛ̀rem mis maa faa ɓìsi bɛ̀lɛn, tì yii lɛ Bɛ̀ll à cee ǹɗem wis, à ki yi ɓiɓan ɓìcèm. "
1JN.3.21,"Mìni ɓum ɓɛm ɓɛ nɗem, i ǹɗem wu faa ɓi ɓisi bɛ̀lɛn, di tì rì yɛɛ lɔɔ kɛ̀ɛ̀ kìɓan ki lɛ tì risì ɓi mis mɛ Bɛ̀ll. "
1JN.3.22,"À ti à falàg ɓìsi com kìcèm ki tì tɔɔgh nyi ɓisuulɛ, tì ti tì ɓègì ɓìdɔ̀gsɛna ɓii, tì ki kìlag ɓiɓan ɓi ɓyɛɛ̀ kɔ̀ngi nyi. "
1JN.3.23,"Ǹsiŋdɛn wu à faa ɓìsi wɛɛ̀wu lɛ, ti gherɛn Yeesus Kiris à Man wiì, tì ki kɔ̀nɛn lɔŋ yɛ̀ɛ Kiris à siŋdɛ̀ngà ɓìsi lɛ ti kɔnɛn. "
1JN.3.24,"Ŋwaànɛ à ti à ɓègì ɓìdɔ̀gsɛna ɓi Bɛ̀ll à rì lɔŋ nɗàrɛn ri Bɛ̀ll, Bɛ̀ll girig ǹɗàrɛn ri nyi. Com ki tì ti tì yilàg miì lɛ, Bɛ̀ll à rì a lɔ̀ŋkis kɛɛ̀kìn; tì ki ti tì yilàg fɔlɔɔ lɛ Kìtɛntɛ̀ɛ̀n ki Nghay ki à faghà ɓìsi."
1JN.4.1,"Mìni ɓum ɓɛm ɓɛ nɗem, kɛ̀ ɓi siighrag ɓi mum ǹcèm ànɛ à kpaa lɛ, à rì rì Nghay à Bɛ̀ll; fèèghraaghna mɛ̀kuu mɛ ɓum mɛ̀n, lɛ ɓi yi ǹkòo ǹghay wu ɓɛ ri rì wɔ, wu ri wu Bɛ̀ll ɓisuulɛ ɓɛ̀pwààpwaà ɓɛ ɓɛkpaŋzì-ɓìɓan ɓɛ ti ɓi ziinɛ lɛɛ̀gwey. "
1JN.4.2,Bee inɛ ɓì rì lɛ ɓì rèmì Nghay wu wu riì yɛ̀ɛ Bɛ̀ll yɛɛ̀nɛ lɛ: Nghay wùcèm wu wɛɛ̀ kpaakpaa lɛ: Yeesus Kiris à yalɛ̀ngà mum wu riì yɛ̀ɛ Bɛ̀ll; 
1JN.4.3,"nni ǹghay wùcèm wu wu gherɛɛ ɓi Yeesus fɔlɔɔ, wu yin yi yɛ̀ɛ Bɛ̀ll, wu ri wu roànɛ a ɗùùɗuu ri Kiris, ànɛ ɓì wokà lɛ à ɓiì yùu, à ki ti ɓi ziinɛ ɓi cààmɛ̀n ki."
1JN.4.4,"Mìni ɓɔn ɓɛm, ɓì rì ɓɔn ɓɛ Bɛ̀ll, ɓì mɛ yag ɓumɓɛ̀n ɓisuulɛ, Nghay wu wu ri ɓi mìni wu teèsɛɛ wu cee wu wu ri ɓi ziinɛ. "
1JN.4.5,"Ɓɔɔ ri ɓumɓɛ ɓi ziinɛ, kìɓan kiǹ kɛ̀ɛ̀ki ɓìtòkì ɓyaa ɓi ri ɓìtòkì ɓi ɓi ziinɛ, fɔɔnnɛ ziinɛ yɛɛ̀ wowog ɓɔ. "
1JN.4.6,"Ɓi ɓɛg wìs, ɓìsii ri ɓum ɓɛ Bɛ̀ll; ŋwaànɛ à yii Bɛ̀ll, à rì ɓiì woògh com ki ti kpaakpàà; wɔ̀lɛ ŋwaànɛ à yin mum à Bɛ̀ll àa wog ɓi com ki ti kpaakpàà, fɔlɔɔ nnɛ tì rì lɛ tì yi rìghasì ɗi lɛ rì Nghay wu wu ri ɓi saaɗ, rì wu wu ri ɓi rìnàn."
1JN.4.7,"Mìni ɓum ɓɛm ɓɛ nɗem, ti kɔ̀nɛɛna ɓi nyìinyìm wìs ɓisuulɛ ǹkɔ̀nɛ̀n à ti à ɓalàg yì yɛ̀ɛ Bɛ̀ll, nni mum ǹcèm ànɛ à rì rì ǹkɔ̀nɛ̀n à rì man à Bɛ̀ll, à ki yii Bɛ̀ll. "
1JN.4.8,"Ŋwaànɛ à yin ɗi ǹkɔ̀nɛ̀n à yii ɓi Bɛ̀ll ɓisuulɛ, Bɛ̀ll à rì ǹkɔ̀nɛ̀n. "
1JN.4.9,"Ǹkɔ̀nɛ̀n à Bɛ̀ll à ghɛnɛ̀ngà a lɔ̀ŋkis ɓi bee inɛ lɛ Bɛ̀ll à romgày m̀bobog wìì a Man ɓi ziinɛ lɛ, ti ɓa rì cɛɓ lɛ nyi. "
1JN.4.10,"Ǹkɔ̀nɛ̀n ànɛn à yin lɛ ɓìsi yɛɛ keesìghà Bɛ̀ll, kìɓan kifog nnyɛɛ keesìghà ɓìsi, à rom yì Man wiì fɛlɛ yɛ̀ɛ kìtuwe ki kɛɛ ghɛɓsi ɓi zòghɛ̀n ì ɓìɓe ɓis. "
1JN.4.11,"Mìni ɓum ɓɛm ɓɛ nɗem, i Bɛ̀ll à keesìghà ɓìsi fɔlɔɔ, ɓìsii ghɛɛ̀sɛɛ girig kì ɓaà rì ǹkɔ̀nɛ̀n ɓi nyìinyìm wìs."
1JN.4.12,"Mum à ka ghɛngà ɓi Bɛ̀ll; i tì rì rì ǹkɔ̀nɛ̀n ɓi nyìinyìm wìs, di Bɛ̀ll à rì a lɔ̀ŋkis, ǹkɔ̀nɛ̀n wìì a ki ɓa ɓi ɓìsi syeesyee à rìɓa. "
1JN.4.13,"Com ki tì ti tì yilàg miì lɛ, tì rì ɓɛ̀ràrɛn ɗi nyi, nyi ǹɗàrɛn ri ɓìsi ki ri lɛ; à faghà ɓìsi Ǹghay wìì, "
1JN.4.14,"nni ɓìsii ghɛngà, tì ki làalamɓɛ̀n lɛ, Tààta à romgày Man, lɛ a ghɛɓsi ziinɛ. "
1JN.4.15,"Ŋwaànɛ à gherɛɛ lɛ Yeesus à rì Man à Bɛ̀ll, di Bɛ̀ll à rì rì nyi, nyi ɓa girig ɓɛɛ̀ Bɛ̀ll. "
1JN.4.16,"Ɓìsii yii ǹkɔ̀nɛ̀n ànɛ Bɛ̀ll à rì rì nyi ɓi ɓɛg wìs, tì ki gherɛɛ ǹkɔ̀nɛ̀n ànɛ̀n. Bɛ̀ll à rì ǹkɔ̀nɛ̀n, ŋwaànɛ a ghɛghɛɓ ɓi nkɔ̀nɛ̀n, à rì ɓɛɛ̀ Bɛ̀ll, Bɛ̀ll ɓɛɛ̀ nyi."
1JN.4.17,"I ǹkɔ̀nɛ̀n à rì a lɔ̀ŋkis syeesyee à rìɓa, fɔɔnnɛ tì rì ɓiì ɓaà kɛ̀ɛ̀ ìris ŋwosi ɓɛyɔ̀m, ɓisuulɛ cɛɓ kis ki fɛ ɓi ziinɛ ki pisɛɛ rì ki Yeesus Kiris. "
1JN.4.18,"Ìris wu yin ɓi nkɔ̀nɛ̀n, syeesyee à ǹkɔ̀nɛ̀n à ti à lègsàg ìris, lɛ ìris wu resii yɛɛ lɔɔ lɛ, ǹkulɛ̀n à rì lɛ à ɓa, nni ŋwaànɛ à rì rì ìris, à yin ɗi ǹkɔ̀nɛ̀n syeesyee à rìɓa. "
1JN.4.19,"Ɓi ɓɛg wìs, tì keesii Bɛ̀ll lɛ, nyimiɗ yɛɛ lokà ɓìsi kì keesii."
1JN.4.20,"I mum à kpaa lɛ: Ǹkeesii Bɛ̀ll nni à ɓèèzɛɛ geni, di à rì pwààpwaà, ɓisuulɛ, i mum à keesii ɓi geni ànɛ a seesèè, lannɛ à rì lɛ à keesì Bɛ̀ll ànɛ à ghɛɛ ɓi? "
1JN.4.21,"Kìdɔ̀gsɛna ki Kiris à faghà ɓìsi kɛɛ̀ki lɛ: Ŋwaànɛ à keesii Bɛ̀ll, a keèsì girig geni."
1JN.5.1,"Mum bimiɗ ànɛ à gherɛɛ lɛ Yeesus à rì Kiris, à rì ŋwaànɛ à gherɛɛ Bɛ̀ll; nni ŋwaànɛ à keesii seŋi, à ti à keesàg girig ɓɔn ɓɛ seŋi ànɛ̀n à yali. "
1JN.5.2,"Tì ti tì yilàg lɛ, tì keesii ɓɔn ɓɛ Bɛ̀ll cààmɛ̀n ki tì keesii Bɛ̀ll, tì kìkì com ki ɓìdɔ̀gsɛna ɓii ɓyɛɛ̀ kpaakpàà. "
1JN.5.3,"Rìkeesì ɗi Bɛ̀ll ɗi ri lɛ, ti ɓeŋ̀ ɓìdɔ̀gsɛna ɓii; nni ɓìdɔ̀gsɛna ɓii ɓi ki tèri ɓi riɓèŋ. "
1JN.5.4,"Ɓisuulɛ, mum ǹcèm ànɛ à rì man à Bɛ̀ll, à ti à yakì ziinɛ. Rìyag ɗi tì ti tì yakì ziinɛ ɗi ri ɓi rìgherɛ̀n ɗis. "
1JN.5.5,"Ghɛn yɛɛ ri lɛ à yag ziinɛ, i ki yin lɛ ŋwaànɛ à gherɛɛ lɛ, Yeesus Kiris à rì Man à Bɛ̀ll."
1JN.5.6,"Yeesus Kiris ànɛ̀n yɛɛ yughà lɛ, rì mɛ̀nig, rì bwaɓ; à yùghà ɓi ri mɛ̀nig mɔ rì mɔ, à yùghà lɔŋ lɛ rì mɛ̀nig rì bwaɓ; nni Kìtɛntɛ̀ɛ̀n ki Nghay kɛɛ̀ rèresi saaɗ ànɛ ɓi kìɓan kiǹ, lɛ Kìtɛntɛ̀ɛ̀n ki Nghay ki ri saaɗ. "
1JN.5.7,"Ɓisuulɛ ɓɛ̀wusìnɛ̀ɗ ɓɛ ɓɛɛ̀ rèresi kiɓan kiǹ, ɓɛ ri ɓɛraa, "
1JN.5.8,"lɛ rì Kìtɛntɛ̀ɛ̀n ki Nghay, rì mɛ̀nig, rì bwaɓ, nni ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ ri jɛ̀ɛ̀ bog."
1JN.5.9,"I tì ti tì gheràg com ki ɓumɓɛ ɓɛ ri ɓɛ̀wusìnɛ̀ɗ ɓɛ kpaa, rìɓa ɗi Bɛ̀ll à rì wusìnɛ̀ɗ ɗi cee. Rìɓa ɗii ɗi wusìnɛ̀ɗ ɗyɛɛ ri lɛ: À rèsìghà saaɗ ànɛ ɓi kìɓan ki Man wiì. "
