livre.chapitre.verset,Bafia
EPH.1.11,"Ɓi rìɓa ɗis ɗi tì rì ɓi Kiris, tì mɛ teɗ gàɓ yìs i cɛɓ lɛ Bɛ̀ll à lokà ɓìsi kì ɓɔ̀ni lɔŋ yɛ̀ɛ rìyitì ɗii ɗi ɓaghà. Bɛ̀ll a kìlag ɓiɓan lɔŋ yɛ̀ɛ ǹɗem wii wu kɔnì. "
EPH.1.12,"Lɛ di ɓìsi ɓɛ tì lokà kì foŋì dyàɓɛn yis ɓi Kiris, ti ki com ki lɛ rìkem ɗi Bɛ̀ll ɗyɛɛ nyaà. "
EPH.1.13,"Ɓi Kiris, mìni girig ɓì kìghà lɛ, yɛ̀ɛ ɓì wokà jɛ̀ɛ̀ ìnɛ ì rì saaɗ, yɛ̀ɛ ri Syeesyee à Ɓɔlɛ ànɛ à ɓaghày rì gòri yìn, nni ɓì gherɛ̀ngà Kiris, Bɛ̀ll à foŋ min kirèmzɛnà kii ɓi mìni, yɛ̀ɛ à faghà mìni Kìtɛntɛ̀ɛ̀n ki Nghay ki à kàkà. "
EPH.1.14,"Nghay ànɛ̀n yɛɛ̀ kìki lɛ, tyɛ̀ ki ɓa ri nyoey ɓi kìrɔɔ ki Bɛ̀ll à nyamgà ɓisuu ɓum ɓii, à ki kì lɛ ti yi syeesyee à rìyi lɛ, tì rì ɓiì terì ɓyom ɓi syeesyee ɓi à nyamgà ɓiǹ, di gòri yìs i mɛ ron. Tì rì ɓumɓɛ Bɛ̀ll à tekà ɓisuulɛ ti nyaànyààsì rìkem ɗii."
EPH.1.15,"Kìɓan kiǹ kɛɛ̀ki, yɛ̀ɛ mɛ̀ɛ nwoogh girig di ɓɛɛ̀ sɛsɛg lèg ànɛ ɓì gherɛɛ Kan Yeesus, rì nkɔ̀nɛ̀n ànɛ ɓì rì rì nyi ɓi san à ɓɛ̀gherɛ̀n ɓɛ̀cèm, "
EPH.1.16,"nni ǹti ǹfafà lɔŋ Bɛ̀ll ɓìtògsɛ̀n kɛ̀ɛ̀ cààmɛ̀n ɓisu win, ǹki ɓùŋɓuŋ mini ɓi bɔ̀ŋzɛ̀n yɛm̀, "
EPH.1.17,"ǹtɔtɔ̀g Bɛ̀ll à Kan wìs Yeesus Kiris, ànɛ à rì ǹkeŋkèmì wìs a Seŋi lɛ a fa mìni ǹghay à ɗyomzɛ̀n ànɛ a rèsag ɓum ɓìɓan ɓi a rìnyam lɛ a ki lɛ ɓi yi nyi. "
EPH.1.18,"À lòm mìni kìtɛɛtɛn ɓi mɛ̀rem, lɛ ɓi yi rìkuu ɗi dyàɓɛn ɗi à reŋìghà mìni lɛ ɓi ɓa rì ɗyɔ, ɓì ki yi lèg ànɛ yɛ̀ɛ ɓyom ɓi syeesyee ɓi à nyamgà ɓisuu ɓɛgherɛ̀n ɓi ri ɓì tèghɛn. "
EPH.1.19,"Ɓì yi girig lɛ, à ti à rèsàg ìtèɗ wu kuurakɛn ɓisuu ɓisi ɓɛ̀gherɛ̀n. Ìtèɗ wiǹ wɛɛ̀wu à rèsìghà lɛ wu laŋi mɛ̀tèɗ mɛcèm. "
EPH.1.20,"Wɛɛ̀wu à kìghà kìsay ri wɔ, yɛ̀ɛ à ghèmzìghày Kiris a ɓìloŋ, à kɔ̀ɔ̀sì nyi ɓi weèlem wìì ɓi ɗyoo ɓi ɗùm. "
EPH.1.21,"Wɔɔ, Kiris à rì ɓi-kɔ̀ɔ̀ wu wu teŋmɛɛ wu cee mɛ̀kɔ̀ɔ̀ mɛ mɛfòm mɛcèm, rì ɓɛ̀làmì ɓɛ̀cèm, rì mɛ̀tèɗ mɛcèm, rì ɓɛ̀kemì ɓɛ̀cèm; ɗii ɗii ɗi cee mii mɛ ɓɛri lɛ ɓɛ reŋì ɓigomìnɛ nsoò lɛ ɓi cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀. "
EPH.1.22,"À fogà ɓyom ɓìcèm a mɛ̀kòò mɛ Kiris, à rɛsì nyi rìfòm ɗi gol ɓi Kìseŋi kii "
EPH.1.23,"ki ki ri nyoo yìì, miì nnɛ Kiris à rì ǹɗonɛn lɛ pisa, nyi ànɛ à mɛ ron zi bimiɗ à sòsòɓ."
EPH.2.1,"Ɓi ɓɛg wìn, ɓì ɓaghà ɓìloŋ lɛ zɛ̀ɗ yin rì ɓìɓe ɓin, "
EPH.2.2,"ɓi ɓì ghɛghɛ̀ɓkà miì abɛ̀y di ɓi ka nɔ̀ɔnɔɔ̀tì ɓìsyɔ̀ɔ̀ ɓi ɓi ziinɛ, ɓì kìkì rìkɔ̀n ɗi rifòm ɗi ɗi lamii mɛ̀tèɗ mɛ ɓi nlɛŋlɛŋ̀, ɗyɔ yɛɛ ri ǹghay ànɛ a kìki kisay ɓigomìnɛ ɓi ɓumɓɛ ɓɛ ri rì ǹtoòtèɗ. "
EPH.2.3,"Ɓìsi ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm, tì ɓaghà girig ɓi nɗaŋ waa lɛ tì ghɛghɛ̀ɓkà abɛ̀y ɓi ɓìɓan ɓi mɛ̀mùù mis mɛ ɓaghà zày rì ɓyɔ, tì kìkì rìkɔ̀n ɗi nyoo yis rì ɗi mɛrem mis lɛ rìɓa ɗi tì ɓaghà ɓum lɔŋ yɛ̀ɛ ɓɛ̀ro ɓɛmɓog, tì ɓaghà ɓumɓɛ bim i Bɛ̀ll ì ghɛ̀ɛ̀sɛɛ kì kpaŋì a lɔ̀ŋkaa. "
EPH.2.4,"Wɔ̀lɛ Bɛ̀ll à rì rì nyìighnyìg yɛ̀ɛ mɛ̀nɔ̀ɓɔ̀ fɔɔnnɛ ɓi coo nkɔ̀nɛ̀n ànɛ à keesìghà ɓìsi rì nyi, "
EPH.2.5,"ɓìsi ɓɛ tì ɓaghà ɓìloŋ lɛ mɛ̀nànì mis, à kìghà lɛ ti ɓa ti rì cɛɓ ǹɗaŋ ɗi Kiris. Ɓì rì ɓɛ̀kòrɛn lɛ geesɛ̀n ì Bɛ̀ll. "
EPH.2.6,"À kìghà lɛ, à ghèmzì ɓìsi ǹɗaŋ ri nyi, à ki kɔ̀ɔ̀si ɓisi ɓi ɗyoo ɓi ɗùm ɓi rìɓa ɗi tì rì ɓi Yeesus Kiris. "
EPH.2.7,"À kìghà fɔlɔɔ lɛ, di ɓyààmɛ̀n ɓìcèm ɓi asu a resi geesɛ̀n yìì inɛ ì tèghɛɛ yɛ̀ɛ mɛ̀nɔ̀ɓɔ̀, ɓi kìrɔɔ-ǹɗem ànɛ à kìghà ɓìsi ɓi Yeesus Kiris."
EPH.2.8,"Ɓisuulɛ ɓì rì ɓɛ̀kòrɛn lɛ geesɛ̀n ì Bɛ̀ll, ɓi bee ì rìgherɛ̀n ɗi ɓì gherɛɛ nyi; ki kilɛɛ ɓi fɔlɔɔ lɛ rìkì ɗin, ki ri lɔŋ rifa ɗi Bɛ̀ll. "
EPH.2.9,"Kìɓan kiǹ ki yin yi lɛ mɛ̀kìkìì min, fɔɔnnɛ mum à yin lɛ à sanɛ̀n. "
EPH.2.10,"Ɓisuulɛ, tì rì kìsay ki nnyɛɛ salà; à yègà ɓìsi ɓi Yeesus Kiris lɛ, ti ghɛɓ cɛɓ ki ki ri rì mɛ̀kìkìì mɛ syeesyee mɛ Bɛ̀ll à lokà kì pègsɛɛ lɛ ti kilag."
EPH.2.11,"Mìni ɓɛ ɓì yin Ɓɛ̀yudɛ̀n, ɓì ghɛ̀ɛ̀sɛɛ kì yitii lɛ, ɓumɓɛ ɓɛɛ̀ kalag lɛ ɓɔɔ ri ɓɛ̀kɛ̀rɛn, ɓɛ nɗegì mìni abɛ̀y lɛ ɓɛ̀suswiɗ; ɓɔɔ ki ɓa lɛ ɓum ɓɛɛ kɛɗkàkà ɓɔ. "
EPH.2.12,"Ɓi cààmɛ̀n kiǹ, ɓì ɓaghà kɛ̀ɛ̀ Kiris, ɓì ɓaghà ɓɛ̀kèn, kɛ̀ ɓi ɓa ɓɛroɓɛ ɓi kìlɔ̀ŋ ki Bɛ̀ll à ɓɔ̀ngà; ɓì ɓaghà ɓi ri gàɓ ɓi bee yi Bɛ̀ll à kàkà lɛ à ɓiì renì rì kɔ; fɔɔnnɛ ɓì ghɛghɛ̀ɓkà ɓi ziinɛ, kɛ̀ɛ̀ dyàɓɛn, kɛ̀ɛ̀ Bɛ̀ll. "
EPH.2.13,"Wɔ̀lɛ ɓigomìnɛ, ɓi Yeesus Kiris mìni ɓɛ ɓì ɓaghà fìràɓ, ɓì mɛ tyòŋdɛn yi nyi jàŋbog lɛ bwaɓ yi Kiris. "
EPH.2.14,"Ɓisuulɛ Kiris ànɛ̀n yɛɛ mɛ fa ɓisi fyòoog, nnyɛɛ ɓaskà ɓyom ɓi ɓi ɓaghà ɓì ghasɛn kibyɔg kìfog yɛ̀ɛ à wààghàkà bàŋbàŋ ìnɛ ì fogà gasɛ̀n rì bènà ɓi nyìinyìm wìs. "
EPH.2.15,"À pisìghà ɓìdɔ̀gsɛna, rì mɛ̀siŋdɛn mɛ miì rì ɓìcèlì ɓi miì ɓi rìfa ɗi à faghà nyoo yìì lɛ di ɓìlɔ̀ŋ ɓi kiɓɛ̀ɛ̀ ɓìn ɓyɛɛ sug kìlɔ̀ŋ kìfog, ki kɛɛ ɓa nyɔɔnyɔn à kìlɔ̀ŋ ɓi rìràrɛ̀n ɗi rì nyi, fɔlɔɔ nnɛ à kìghà lɛ fyòoog a ɓa. "
EPH.2.16,"Kiris à wolà bènà ɓi rìwu ɗi à wughà ɓi kɔrɔs, à ràɗkà ɓìlɔ̀ŋ ɓi kiɓɛ̀ɛ̀rɛn lɛ ɓyɛɛ ɓa nyoo bog , ɓi ki sugti ki ràrɛɛ ri Bɛ̀ll. "
EPH.2.17,"Fɔlɔɔ nnɛ Kiris à yùghà kì ghagsii Syeesyee à Ɓɔlɛ à fyòoog, a lɔ̀ŋkin, mìni ɓɛ ɓì ɓaghà fìràɓ ri Bɛ̀ll rì a Ɓɛ̀yudɛ̀n ɓɛ ɓɛ ɓaghà jàŋbog rì Bɛ̀ll. "
EPH.2.18,"Ɓisuulɛ, rì ɓìsi, rì ɓɔ, tì rì rì bee i ǹkpaŋɛn yɛ̀ɛ Tààta lɛ nyi rì ǹghɛɓsɛn wu Nghay bog."
EPH.2.19,"Fɔlɔɔ nnɛ ɓì yiìdi ɓɛ̀kèn nsoò lɛ ɓumɓɛ ɓɛ ri ɓi rìghaàgh, wɔ̀lɛ ɓigomìnɛ ɓì ti ɓumɓɛ ɓɛ ri kìlɔ̀ŋ kìfog rì ɓumɓɛ ɓi kìlɔ̀ŋ ki Bɛ̀ll, ɓì ki ɓa ɓumɓɛ ɓi naa ì ɓum ì Bɛ̀ll. "
EPH.2.20,"Ɓì rì kìtoŋ ki ki ri kìyàghɛn yi ɓi kìsay ki ɓɛkɛ̀nì-fìtom, rì ki ɓɛkpaŋzì-ɓìɓan; Yeesus Kiris nyimiɗ a ɓa gɔ̀g ìnɛ ì ɓanɓani ntɔn à naa. "
EPH.2.21,"Nyi yɛɛ ti à kìlàg lɛ kìtoŋ kɛɛ kpegmɛn, ki ki ɓɔg, ki ghay naa ì Bɛ̀ll ìnɛ ì rì ǹtɛnɛn ɓi Kan ɓi ɗùm. "
EPH.2.22,"Ɓi nyi nnɛ mìnii ri girig ɓɛ̀ro ɓɛ ɓi kìtoŋ kiǹ, lɛ ɓi ɓa ǹɗaŋ ri ɓɔɔ̀ cèm mɛɛ mɛ Bɛ̀ll à kɔ̀kɔrii miì ɓi Nghay."
EPH.3.1,Kìɓan kiǹ kɛɛ̀ki mɛ̀ Pol ànɛ ǹɗì kìmbùŋ ki Yeesus Kiris ɓisuu win mìni ɓɛ ɓì yin Ɓɛ̀yudɛ̀n mɓɔ̀ɔɓɔŋzì Bɛ̀ll. 
EPH.3.2,I ɓì ɓaghà lɛ ɓi wog di ɓɛɛ̀ kakali geesɛ̀n ìnɛ Bɛ̀ll à rèsìghà mɛ̀ lɛ ǹɗoòzi rìyitì ɗi à ɓaghà rì ɗyɔ ɓi san wìn. 
EPH.3.3,Mɛ̀ n-yii fèg à Bɛ̀ll ànɛ a rìnyam fɛlɛ yɛ̀ɛ màa fèèghrɛɛ mìni kì còŋi lɛsàg lɛ nnyɛɛ resii mɛ̀ fèg ànɛn. 
EPH.3.4,"I ɓì ɓàli gàɓ ì ɓìɓan inɛ màa kàni, ɓì rì lɛ ɓì ghɛn lèg ànɛ yɛ̀ɛ ǹ-yii ɓìɓan ɓi a rìnyam ɓi ɓi seesee Kiris. "
EPH.3.5,"Bɛ̀ll à rèsìghà ɓi gbàà yi ɓum yi abɛ̀y ɓìɓan ɓi a rìnyam ɓìn yɛ̀ɛ à mɛ rèsi ɓyɔ ɓigomìnɛ lɛ, rì a ɓɛ̀kɛ̀nì-fìtom ɓii ɓɛ ɓɛ ri ɓɛ̀tɛnɛn rì a ɓɛ̀kpaŋzì-ɓìɓan, rì ìtèɗ wu Nghay. "
EPH.3.6,"Ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n ɓɛ ti girig ɗì gàɓ ɓi ɓyom ɓi Bɛ̀ll à nyamgà ɓisuu ɓum ɓii, ɓɛ ɓa ɓìkàɓ ɓi nyoo bog, ɓɛ ki ɓa girig ɓumɓɛ ɓɛ ri ɓi nkàg wu Bɛ̀ll à faghà ɓi Yeesus Kiris lɛ Syeesyee à Ɓɔlɛ, "
EPH.3.7,"ànɛ ǹɗì ǹkìì-kìsay anɛ miì lɛ rìfa ɗi Bɛ̀ll à faghà mɛ̀ ìtèɗ wii, ɓi geesɛ̀n yìì. "
EPH.3.8,"Mɛ̀ ànɛ ǹɗì tìì-kìtòn a zɛy ànɛ ɓi ɓɛ̀gherɛ̀n ɓɛ̀cèm, mɛ̀ɛ nnɛ Bɛ̀ll à kìghà geesɛ̀n ìnɛ lɛ nghagsi Syeesyee à Ɓɔlɛ ànɛ ɓi kìrɔɔ ki ki ri ɓi Kiris, ki ɓum ɓɛ yin lɛ ɓɛ wog, a ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n. "
EPH.3.9,"Lɛ nɗesi ɓi kìtɛɛtɛn yɛ̀ɛ Bɛ̀ll a rooroòzì fèg wìì anɛ a maà ɓa ǹnyamɛn, cààmɛ̀n kìcèm. Bɛ̀ll ànɛ à kìghà ɓyom ɓìcèm, nnyaà nyamnyàm fèg ànɛ̀n nyimiɗ. "
EPH.3.10,"Fɔɔnnɛ à tumɛ̀n ɓigomìnɛ, ɓɛ̀làmì, rì mɛ̀tèɗ mɛ ɓi ɗyoo ɓi ɗùm, ɓɛ yii ɗyomzɛ̀n ɗi Bɛ̀ll, ɓi ɓìɓan ɓìcèm lɛ kìseŋi ki ɓɛgherɛ̀n. "
EPH.3.11,Bɛ̀ll à kìghà fɔlɔɔ lɔŋ yɛ̀ɛ rìyitì ɗi a maa ɓa rì ɗyɔ fìɗyàɓ fikɔ̀ɔ̀ ɗi ri; ɗyɛɛ̀ɗi à roòzìghà rì Yeesus Kiris à Kan wìs. 
EPH.3.12,"Ɓi nyi, bee i rì ɓìsi kìkpaŋ lɛ ti kɛǹ Bɛ̀ll jàŋbog rì ntyweeyi ɓi nɗem lɛ rìgherɛ̀n ɗi tì gherɛɛ nyi. "
EPH.3.13,Fɔɔnnɛ ǹkpaa mìni lɛ: mɛ̀tɔɓ mɛ nwowog ɓisu win mɛ̀ kɛɛ̀ fa mini ìɓwɛɗ; mɛ̀tɔɓ mɛ̀n mɛ ri ɓisuu rikem ɗin.
EPH.3.14,"Kìɓan kiǹ kɛɛ̀ki m̀ɓaagh mɛ̀ɗu ɓi zi ɓi mis mɛ Tààta, "
EPH.3.15,"ànɛ naa yi ɓum yìcèm lɛ rì yi aɗyoo rì yi ɓi ziinɛ, yɛɛ̀ fuughag yi a lɔ̀ŋkii. "
EPH.3.16,"Ǹtɔg nyi lɛ a fa mìni Nghay wìì lɛ a foŋ mìni ìteɗ ɓi nɗem, "
EPH.3.17,"di fɔɔnnɛ Kiris a kɔri ɓi mɛ̀rem min lɛ rìgherɛ̀n. Fɔlɔɔ nnɛ ɓì rì ɓiì kìi lɛ, ɓì ròò gàŋ, ɓì ki ɓa ɓɛnyìsɛn ɓi nkɔ̀nɛ̀n ɓi ɗùm; "
EPH.3.18,"fɔɔnnɛ ɓì ɓiì yii ǹɗaŋ ri ɓɛ̀gherɛ̀n Bɛ̀ll ɓɛ̀cèm lèg ànɛ ǹkɔ̀nɛ̀n à Kiris à kìi lɛ: à fùùrɛ̀n, à ràɓ, à rim, à ki teŋmɛn, "
EPH.3.19,"rì tì lɛ, ɓi yi ǹkɔ̀nɛ̀n à Kiris ànɛ̀n, ànɛ ɓum ɓɛ yin lɛ ɓɛ tɔɔnɛ̀n kì yiì; fɔlɔɔ nnɛ ɓi ɓa ɓɛ̀ronɛn syeesyee à rìron ɗì rìɓa ɗi Bɛ̀ll à rì nɗonɛn."
EPH.3.20,"Nni roànɛ à rì rì ìtèɗ wulɛ à kì ɓìɓan ɓìcèm ɓi tì rì lɛ tì tɔg, nsoò lɛ tì fèg, à ceesàg kɛ̀ɛ̀ vèg rì ìtèɗ wu wɛɛ̀ kìki kisay ɓi ɓìsi, "
EPH.3.21,"nnyɛɛ ghɛɛ̀sɛɛ rì rìkem ɓi kìseŋi ki ɓɛgherɛ̀n, rì ɓi Yeesus Kiris ɓi gbàà yi ɓum yìcèm, à kpaŋ fìɗyàɓ fikɔ̀ɔ̀ ri fìɗyàɓ fikɔ̀ɔ̀. Ààmɛ̀n."
EPH.4.1,"Fɔɔnnɛ mɛ̀ ànɛ ǹɗì kìmbùŋ lɛ ǹsàsay Kan, ǹkpaa mìni lɛ, ghɛɓina rìkuu ɗi cɛɓ ɗi ɗi ghɛɛ̀sɛɛ rì ǹɗeèghreŋi wu wu kpagà a lɔ̀ŋkin, "
EPH.4.2,"sɛɛ̀diinà mìniìɓɔmiɗ ɓi zi, ɓì kɔ̀rì lɛ fyòoog, ɓì ɓa rì kìnìri ki nɗem, ɓì cenɛ̀n lɛ ɓi ghɛɓ rì ɓɛ̀geni ɓin lɔŋ yɛ̀ɛ ɓɛ ri, ɓɔ girig ɓɛ ki fɔlɔɔ ɓi san wìn, rìkì ɗiǹ ɗìcèm ɗi ɓa ɓi nkɔ̀nɛ̀n ɓi ɗùm; "
EPH.4.3,ɓì tèètèèsì nyoo lɛ ɓi ɓeŋ rìɓa ɗi kibyɔg kìfog ɗi ɓi mɛ̀ghay rì fyòoog ànɛ à ràri mìni ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm. 
EPH.4.4,"Nyoo ì rì lɔŋ bog, Nghay lɔŋ bog, fɔɔnnɛ ɓì rì girig ɓɛ̀ reŋiyɛn lɛ ɓi ɓa rì dyàɓɛn bog, yɛ̀ɛ ri dyàɓɛn inɛ ɓi nɗeèghreŋi win. "
EPH.4.5,"Kan à rì lɔŋ bog, rìgherɛ̀n ɗifog, bàɓtis bog, "
EPH.4.6,"Bɛ̀ll bog, nnyɛɛ ri Seŋi ɓum ɓɛ̀cèm, à làmii ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm, à kìkì kìsay ɓi ɓum ɓɛ̀cèm, à ki ɓa ɓi ɓɔɔ̀cèm."
EPH.4.7,Wɔ̀lɛ mum ǹcèm ànɛ ɓi ɓìsi à tekà bimiɗ à rìfa ɓi lèg ànɛ Kiris à faghà nyi. 
EPH.4.8,"Fɔlɔɔ nnɛ ki ri kì kaliyɛn lɛ: Yɛ̀ɛ à ɓɔkà ɓi jàŋ yi yi teŋmaagh, à kɛ̀ngà rì ɓìmbùŋ, à fa ɓum ɓyom."
EPH.4.9,Rìkpaa ɗi lɛ à ɓɔkà ɗi resii cɛ? Ɗi resii lɛ à sɛngà ɓi kìrimi ki zi. 
EPH.4.10,"Roànɛ à sɛngày, nnyɛɛ ri girig roànɛ à ɓɔkà aɗyoo ɗi ɗi teŋmɛɛ kɛ̀ɛ̀ vèg, lɛ di a ron ɓi ɓyom ɓìcèm. "
EPH.4.11,"Nnyɛɛ faghà ɓɛ̀ro ɓɛdɛŋ lɛ ɓɛɛ ɓa ɓɛ̀kɛ̀nì-fìtom, ɓɛ̀ro ɓɛmbog ɓɛ̀kpaŋzì-ɓìɓan, ɓɛmbog ɓɛ̀kalì-Syeesyee à Ɓɔlɛ, ɓɛmbog ɓɛ̀pàstɛɛ̀rì nsoò lɛ ɓɛ̀rèsàg. "
EPH.4.12,À kìghà fɔlɔɔ lɛ di ɓɛ̀gherɛ̀n ɓɛɛ tɔɔ̀ ɓɛ kpaŋ ɓi nɗɛli wu ɓɛ ri lɛ ɓɛ ki kìsay ɓi rìtoŋ ɗi nyoo ì Kiris. 
EPH.4.13,"À kɛ̀n kì kpaŋì ɓi jàŋ inɛ rìgherɛ̀n ɗis, rì rìyi ɗi tì yii Man à Bɛ̀ll, ɓyɛɛ ɓa com kìfog di tì mɛ sììrɛn ɓum, tì ghɛ̀ɛ̀sɛ̀n ɗì kɔɔ̀kɔɔ̀ à ǹɗɛli a Kiris. "
EPH.4.14,"Fɔlɔɔ nnɛ tyàa ɓa ti ɓi ɓɔɓti ɓɛ ɓɛ ri kɛ̀ɛ̀ goo, ɓɛ ɓɛ ri lɛ rì rìkuu ɗi dɔgtɛ̀n ɗiǹ miì ɓɛ nɔɔ̀tì, ɓum ɓɛ yeèghyègsì ɓɔ lɛ rì momzɛ̀n maa, rì mɛ̀ghèy mɛ ɓɛ ti ɓɛ syogì ɓum miì ɓi rìnàn. "
EPH.4.15,"Wɔ̀lɛ, i ti kakali saaɗ rì ǹɗem wu nkɔ̀nɛ̀n, tì ɓiì tɔɔtɔɔ ɓɛɓɛg ɓɛ̀cèm ɓi Kiris ànɛ à rì nto. "
EPH.4.16,"Lɛ nyi nnɛ nyoo bimiɗ ì ti ì kìlàg lɛ, ì tɔɔ, ì ki toŋɗɛn yɔ̀miɗ ɓi nkɔ̀nɛ̀n ɓi ɗùm lèg ànɛ à ghɛ̀ɛ̀sɛɛ rì ɓìkàɓ ɓi miì ɓìcèm; nyoo ìnɛ̀n ì rì ǹwògakɛn lɛ syeesyee ì ki ɓa nɗàrakɛn lɛ kpeg kpeg rì gòga yìcèm yi ì rì rì yɔ̀."
EPH.4.17,"Kìɓan ki mɛ̀ ǹkalii, ǹki sììrɛn ɓi ɗii ɗi Kan kɛɛ̀ki lɛ: Kɛ̀ ɓi ghɛɓti yɛ̀ɛ ɓum ɓɛ zɛy ɓɛ ɓɛ yin ɓɛgherɛ̀n, ɓɔ yɛɛ ti ɓɛ nɔɔ̀tàg ɓɔɔ momzɛ̀n ɓaa ɓɛ kɛ̀ɛ̀ ìsu. "
EPH.4.18,"Ɗyomzɛ̀n ɗyaa ɗi ri ɗì sigtɛn birìm, fɔɔnnɛ ɓɛ yin ri gàɓ ɓi cɛɓ ki Bɛ̀ll lɛ kɛ̀ɛ̀ rìyi wàà, rì rìɓa ɗi mɛ̀rem maa mɛ ri mɛ̀ tèrɛn. "
EPH.4.19,"Ɓɛ yiìdi ri ǹtoòrìɗ, fɔɔnnɛ ɓɛ mɛ ɗiŋi ɓi kìɓùùsì, ɓɛ kɛǹ ɓiì kìkii ɓiɓan ɓi tifin, kɛ̀ɛ̀ tìmin, ɓɛ ɓutɛ̀n tì zày ì ìkum miì. "
EPH.4.20,"Ɓi san ànɛ a lɔ̀ŋkin, àa fɔlɔɔ nnɛ mìnii yilàkà Kiris; "
EPH.4.21,"di ɓì ki wokà di ɓɛɛ̀ kpaakpaa kiɓan kii, ki ki ɓa lɛ nyi nnɛ ɓɛ resìghà mìni, lɔŋ yɛ̀ɛ saaɗ ànɛ ɓi Yeesus à rì. "
EPH.4.22,"Ɓì ghɛ̀ɛ̀sɛɛ kì rinii fiɗyàɓ fin fi riɓa fi ɓi cɛɓ ki ɓì ghɛghɛ̀ɓkà abɛ̀y, ɓìɓan ɓi ǹɗem wu mum wu ti wu kɔngì ɓi rìɓa ɗi yɛ̀ɛ ɗiǹ, ɓi ri rì ǹ-yègsɛ̀n, ɓi ki ɓa ɓiɓan ɓi ɓi ri lɛ ɓi yogsì mum. "
EPH.4.23,"Ɓì ghɛ̀ɛ̀sɛɛ kì ɓaà ɓɛ̀nyɔɔnyɔn ɓɛ ɓum lɛ kɔɔ̀kɔɔ̀ ɓi mɛ̀rem min, rì ɓi mɛ̀yitì min. "
EPH.4.24,"Ɓì waatɛ̀n nyɔɔnyɔn à rìɓa ànɛ à rì ǹkìyɛn ɓi kìpisɛn ki Bɛ̀ll, rìɓa ɗìn ɗi resɛ̀n ɓi cɛɓ ki nkpaà rì ki tɛnɛn, ki ki fuu yì ɓi saaɗ."
EPH.4.25,"Kìɓan kiǹ kɛɛ̀ki càrina pwàà, mum ǹcèm ànɛ ɓi mìni a kalag geni kìɓan yɛ̀ɛ ki ri, ɓisuulɛ, ɓìsiìcèm tì rì ɓìkàɓ ɓi ɓi nyoo bogtɛ̀n. "
